human.gene.stable.ID	human.gene.name	pig.gene.stable.ID	pig.gene.name
ENSG00000066455	GOLGA5	ENSSSCG00000002455	GOLGA5
ENSG00000159289	GOLGA6A	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000215186	GOLGA6B	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000167195	GOLGA6C	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000140478	GOLGA6D	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000147533	GOLGA7	ENSSSCG00000020715	GOLGA7
ENSG00000155265	GOLGA7B	ENSSSCG00000040359	GOLGA7B
ENSG00000175265	GOLGA8A	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000215252	GOLGA8B	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000153684	GOLGA8F	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000183629	GOLGA8G	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000261794	GOLGA8H	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000179938	GOLGA8J	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000249931	GOLGA8K	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000188626	GOLGA8M	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000232653	GOLGA8N	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000206127	GOLGA8O	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000178115	GOLGA8Q	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000186399	GOLGA8R	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000261739	GOLGA8S	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000261247	GOLGA8T	ENSSSCG00000005643	ENSSSCG00000005643
ENSG00000173230	GOLGB1	ENSSSCG00000011882	GOLGB1
ENSG00000173905	GOLIM4	ENSSSCG00000011741	GOLIM4
ENSG00000135052	GOLM1	ENSSSCG00000010955	GOLM1
ENSG00000166734	GOLM2	ENSSSCG00000023996	GOLM2
ENSG00000113384	GOLPH3	ENSSSCG00000038326	ENSSSCG00000038326
ENSG00000143457	GOLPH3L	ENSSSCG00000038558	GOLPH3L
ENSG00000174567	GOLT1A	ENSSSCG00000038350	GOLT1A
ENSG00000111711	GOLT1B	ENSSSCG00000000579	GOLT1B
ENSG00000116580	GON4L	ENSSSCG00000006510	ENSSSCG00000006510
ENSG00000170270	GON7	ENSSSCG00000051892	GON7
ENSG00000047932	GOPC	ENSSSCG00000004253	GOPC
ENSG00000120370	GORAB	ENSSSCG00000006280	GORAB
ENSG00000114745	GORASP1	ENSSSCG00000034916	GORASP1
ENSG00000115806	GORASP2	ENSSSCG00000015943	GORASP2
ENSG00000108587	GOSR1	ENSSSCG00000029262	GOSR1
ENSG00000108433	GOSR2	ENSSSCG00000030183	GOSR2
ENSG00000120053	GOT1	ENSSSCG00000010537	GOT1
ENSG00000169154	GOT1L1	ENSSSCG00000038325	GOT1L1
ENSG00000125166	GOT2	ENSSSCG00000032985	GOT2
ENSG00000185245	GP1BA	ENSSSCG00000058627	ENSSSCG00000058627
ENSG00000203618	GP1BB	ENSSSCG00000030732	GP1BB
ENSG00000169347	GP2	ENSSSCG00000007861	GP2
ENSG00000178732	GP5	ENSSSCG00000031035	GP5
ENSG00000088053	GP6	ENSSSCG00000026365	ENSSSCG00000026365
ENSG00000169704	GP9	ENSSSCG00000031176	GP9
ENSG00000143167	GPA33	ENSSSCG00000006312	GPA33
ENSG00000197858	GPAA1	ENSSSCG00000005912	GPAA1
ENSG00000119927	GPAM	ENSSSCG00000010631	GPAM
ENSG00000204438	GPANK1	ENSSSCG00000001413	GPANK1
ENSG00000186281	GPAT2	ENSSSCG00000037588	ENSSSCG00000037588
ENSG00000138678	GPAT3	ENSSSCG00000009233	GPAT3
ENSG00000158669	GPAT4	ENSSSCG00000007019	GPAT4
ENSG00000076650	GPATCH1	ENSSSCG00000002865	GPATCH1
ENSG00000152133	GPATCH11	ENSSSCG00000008497	GPATCH11
ENSG00000092978	GPATCH2	ENSSSCG00000027207	GPATCH2
ENSG00000089916	GPATCH2L	ENSSSCG00000002387	GPATCH2L
ENSG00000198746	GPATCH3	ENSSSCG00000003564	GPATCH3
ENSG00000160818	GPATCH4	ENSSSCG00000006481	GPATCH4
ENSG00000186566	GPATCH8	ENSSSCG00000017357	GPATCH8
ENSG00000179921	GPBAR1	ENSSSCG00000022483	GPBAR1
ENSG00000062194	GPBP1	ENSSSCG00000016922	GPBP1
ENSG00000159592	GPBP1L1	ENSSSCG00000028097	GPBP1L1
ENSG00000063660	GPC1	ENSSSCG00000016364	GPC1
ENSG00000213420	GPC2	ENSSSCG00000007649	GPC2
ENSG00000147257	GPC3	ENSSSCG00000012680	GPC3
ENSG00000076716	GPC4	ENSSSCG00000012679	GPC4
ENSG00000179399	GPC5	ENSSSCG00000031946	GPC5
ENSG00000183098	GPC6	ENSSSCG00000009489	GPC6
ENSG00000125772	GPCPD1	ENSSSCG00000007043	GPCPD1
ENSG00000167588	GPD1	ENSSSCG00000000214	GPD1
ENSG00000152642	GPD1L	ENSSSCG00000021977	GPD1L
ENSG00000115159	GPD2	ENSSSCG00000015872	GPD2
ENSG00000164850	GPER1	ENSSSCG00000026422	GPER1
ENSG00000149735	GPHA2	ENSSSCG00000013015	GPHA2
ENSG00000179600	GPHB5	ENSSSCG00000005116	GPHB5
ENSG00000171723	GPHN	ENSSSCG00000002285	GPHN
ENSG00000105220	GPI	ENSSSCG00000002873	GPI
ENSG00000277494	GPIHBP1	ENSSSCG00000034689	GPIHBP1
ENSG00000068394	GPKOW	ENSSSCG00000012291	GPKOW
ENSG00000112293	GPLD1	ENSSSCG00000001089	GPLD1
ENSG00000150625	GPM6A	ENSSSCG00000023328	GPM6A
ENSG00000046653	GPM6B	ENSSSCG00000063414	ENSSSCG00000063414
ENSG00000198522	GPN1	ENSSSCG00000008546	GPN1
ENSG00000142751	GPN2	ENSSSCG00000053928	GPN2
ENSG00000111231	GPN3	ENSSSCG00000009820	GPN3
ENSG00000136235	GPNMB	ENSSSCG00000032241	GPNMB
ENSG00000165370	GPR101	ENSSSCG00000040432	GPR101
ENSG00000148358	GPR107	ENSSSCG00000038868	GPR107
ENSG00000125734	GPR108	ENSSSCG00000013552	GPR108
ENSG00000147262	GPR119	ENSSSCG00000012661	GPR119
ENSG00000132975	GPR12	ENSSSCG00000009301	GPR12
ENSG00000181619	GPR135	ENSSSCG00000032928	GPR135
ENSG00000173264	GPR137	ENSSSCG00000013032	GPR137
ENSG00000077585	GPR137B	ENSSSCG00000038853	GPR137B
ENSG00000180998	GPR137C	ENSSSCG00000005036	GPR137C
ENSG00000180269	GPR139	ENSSSCG00000007862	GPR139
ENSG00000187037	GPR141	ENSSSCG00000016655	GPR141
ENSG00000257008	GPR142	ENSSSCG00000027923	GPR142
ENSG00000101850	GPR143	ENSSSCG00000012103	ENSSSCG00000012103
ENSG00000174948	GPR149	ENSSSCG00000023582	GPR149
ENSG00000154165	GPR15	ENSSSCG00000058669	GPR15
ENSG00000178015	GPR150	ENSSSCG00000014140	GPR150
ENSG00000173250	GPR151	ENSSSCG00000014415	GPR151
ENSG00000175514	GPR152	ENSSSCG00000059139	GPR152
ENSG00000158292	GPR153	ENSSSCG00000003371	GPR153
ENSG00000163328	GPR155	ENSSSCG00000015965	GPR155
ENSG00000175697	GPR156	ENSSSCG00000011888	GPR156
ENSG00000180758	GPR157	ENSSSCG00000033456	GPR157
ENSG00000151025	GPR158	ENSSSCG00000038536	GPR158
ENSG00000188373	GPR15LG	ENSSSCG00000024634	GPRL15
ENSG00000173890	GPR160	ENSSSCG00000035883	GPR160
ENSG00000143147	GPR161	ENSSSCG00000006302	GPR161
ENSG00000250510	GPR162	ENSSSCG00000000680	GPR162
ENSG00000144230	GPR17	ENSSSCG00000040850	GPR17
ENSG00000174946	GPR171	ENSSSCG00000036844	GPR171
ENSG00000184194	GPR173	ENSSSCG00000024958	GPR173
ENSG00000147138	GPR174	ENSSSCG00000021734	GPR174
ENSG00000166073	GPR176	ENSSSCG00000004787	GPR176
ENSG00000277399	GPR179	ENSSSCG00000020884	GPR179
ENSG00000125245	GPR18	ENSSSCG00000031999	GPR18
ENSG00000152749	GPR180	ENSSSCG00000009492	GPR180
ENSG00000166856	GPR182	ENSSSCG00000037701	GPR182
ENSG00000169508	GPR183	ENSSSCG00000009517	GPR183
ENSG00000183150	GPR19	ENSSSCG00000040400	GPR19
ENSG00000204882	GPR20	ENSSSCG00000021284	GPR20
ENSG00000172209	GPR22	ENSSSCG00000015442	GPR22
ENSG00000170128	GPR25	ENSSSCG00000055738	GPR25
ENSG00000154478	GPR26	ENSSSCG00000010727	GPR26
ENSG00000170837	GPR27	ENSSSCG00000036580	GPR27
ENSG00000181773	GPR3	ENSSSCG00000003576	GPR3
ENSG00000120436	GPR31	ENSSSCG00000062590	GPR31
ENSG00000142511	GPR32	ENSSSCG00000052878	GPR32
ENSG00000214943	GPR33	ENSSSCG00000025131	GPR33
ENSG00000171659	GPR34	ENSSSCG00000022309	GPR34
ENSG00000178623	GPR35	ENSSSCG00000040095	GPR35
ENSG00000170775	GPR37	ENSSSCG00000016599	GPR37
ENSG00000170075	GPR37L1	ENSSSCG00000038768	GPR37L1
ENSG00000183840	GPR39	ENSSSCG00000015707	GPR39
ENSG00000177464	GPR4	ENSSSCG00000037184	GPR4
ENSG00000126251	GPR42	ENSSSCG00000002891	ENSSSCG00000002891
ENSG00000135973	GPR45	ENSSSCG00000025772	GPR45
ENSG00000102195	GPR50	ENSSSCG00000023462	GPR50
ENSG00000203737	GPR52	ENSSSCG00000040789	GPR52
ENSG00000135898	GPR55	ENSSSCG00000035592	GPR55
ENSG00000146360	GPR6	ENSSSCG00000004406	ENSSSCG00000004406
ENSG00000156097	GPR61	ENSSSCG00000006825	GPR61
ENSG00000180929	GPR62	ENSSSCG00000048899	GPR62
ENSG00000112218	GPR63	ENSSSCG00000035240	GPR63
ENSG00000140030	GPR65	ENSSSCG00000021146	GPR65
ENSG00000119714	GPR68	ENSSSCG00000034114	GPR68
ENSG00000119737	GPR75	ENSSSCG00000008413	GPR75
ENSG00000171657	GPR82	ENSSSCG00000012254	GPR82
ENSG00000123901	GPR83	ENSSSCG00000022490	GPR83
ENSG00000139572	GPR84	ENSSSCG00000000291	GPR84
ENSG00000164604	GPR85	ENSSSCG00000016642	GPR85
ENSG00000138271	GPR87	ENSSSCG00000062777	GPR87
ENSG00000181656	GPR88	ENSSSCG00000035602	GPR88
ENSG00000117262	GPR89A	ENSSSCG00000006694	ENSSSCG00000006694
ENSG00000188092	GPR89B	ENSSSCG00000006694	ENSSSCG00000006694
ENSG00000198932	GPRASP1	ENSSSCG00000012519	GPRASP1
ENSG00000158301	GPRASP2	ENSSSCG00000012521	GPRASP2
ENSG00000198908	GPRASP3	ENSSSCG00000012520	ENSSSCG00000012520
ENSG00000013588	GPRC5A	ENSSSCG00000029592	GPRC5A
ENSG00000167191	GPRC5B	ENSSSCG00000007864	GPRC5B
ENSG00000170412	GPRC5C	ENSSSCG00000040989	GPRC5C
ENSG00000111291	GPRC5D	ENSSSCG00000029545	GPRC5D
ENSG00000173612	GPRC6A	ENSSSCG00000053030	GPRC6A
ENSG00000169258	GPRIN1	ENSSSCG00000014054	GPRIN1
ENSG00000169727	GPS1	ENSSSCG00000033689	GPS1
ENSG00000132522	GPS2	ENSSSCG00000017940	GPS2
ENSG00000160360	GPSM1	ENSSSCG00000039487	GPSM1
ENSG00000121957	GPSM2	ENSSSCG00000021440	GPSM2
ENSG00000213654	GPSM3	ENSSSCG00000001439	GPSM3
ENSG00000167701	GPT	ENSSSCG00000005901	ENSSSCG00000005901
ENSG00000166123	GPT2	ENSSSCG00000002847	GPT2
ENSG00000233276	GPX1	ENSSSCG00000060656	GPX1
ENSG00000176153	GPX2	ENSSSCG00000002279	GPX2
ENSG00000211445	GPX3	ENSSSCG00000036438	GPX3
ENSG00000167468	GPX4	ENSSSCG00000024052	GPX4
ENSG00000224586	GPX5	ENSSSCG00000001214	GPX5
ENSG00000198704	GPX6	ENSSSCG00000001213	GPX6
ENSG00000116157	GPX7	ENSSSCG00000038094	GPX7
ENSG00000164294	GPX8	ENSSSCG00000021973	GPX8
ENSG00000089351	GRAMD1A	ENSSSCG00000002879	GRAMD1A
ENSG00000023171	GRAMD1B	ENSSSCG00000015144	GRAMD1B
ENSG00000178075	GRAMD1C	ENSSSCG00000011915	GRAMD1C
ENSG00000175318	GRAMD2A	ENSSSCG00000026486	ENSSSCG00000026486
ENSG00000155324	GRAMD2B	ENSSSCG00000022402	GRAMD2B
ENSG00000075240	GRAMD4	ENSSSCG00000031441	GRAMD4
ENSG00000154016	GRAP	ENSSSCG00000018050	ENSSSCG00000018050
ENSG00000100351	GRAP2	ENSSSCG00000000080	GRAP2
ENSG00000189152	GRAPL	ENSSSCG00000018050	ENSSSCG00000018050
ENSG00000106070	GRB10	ENSSSCG00000015631	GRB10
ENSG00000115290	GRB14	ENSSSCG00000015901	GRB14
ENSG00000177885	GRB2	ENSSSCG00000017206	GRB2
ENSG00000141738	GRB7	ENSSSCG00000017495	GRB7
ENSG00000196208	GREB1	ENSSSCG00000025483	GREB1
ENSG00000141449	GREB1L	ENSSSCG00000003699	GREB1L
ENSG00000166923	GREM1	ENSSSCG00000033657	GREM1
ENSG00000180875	GREM2	ENSSSCG00000023289	GREM2
ENSG00000262152	GREP1	ENSSSCG00000026248	ENSSSCG00000026248
ENSG00000134317	GRHL1	ENSSSCG00000026068	GRHL1
ENSG00000083307	GRHL2	ENSSSCG00000006060	GRHL2
ENSG00000158055	GRHL3	ENSSSCG00000003539	GRHL3
ENSG00000137106	GRHPR	ENSSSCG00000005349	GRHPR
ENSG00000155511	GRIA1	ENSSSCG00000022569	GRIA1
ENSG00000120251	GRIA2	ENSSSCG00000024685	GRIA2
ENSG00000125675	GRIA3	ENSSSCG00000012638	GRIA3
ENSG00000152578	GRIA4	ENSSSCG00000030565	GRIA4
ENSG00000182771	GRID1	ENSSSCG00000010352	GRID1
ENSG00000152208	GRID2	ENSSSCG00000009197	GRID2
ENSG00000215045	GRID2IP	ENSSSCG00000037070	GRID2IP
ENSG00000275572	GRIFIN	ENSSSCG00000007569	GRIFIN
ENSG00000171189	GRIK1	ENSSSCG00000025119	GRIK1
ENSG00000164418	GRIK2	ENSSSCG00000004361	GRIK2
ENSG00000163873	GRIK3	ENSSSCG00000003640	GRIK3
ENSG00000149403	GRIK4	ENSSSCG00000015131	GRIK4
ENSG00000105737	GRIK5	ENSSSCG00000003038	GRIK5
ENSG00000176884	GRIN1	ENSSSCG00000039834	GRIN1
ENSG00000183454	GRIN2A	ENSSSCG00000031290	GRIN2A
ENSG00000273079	GRIN2B	ENSSSCG00000000614	GRIN2B
ENSG00000161509	GRIN2C	ENSSSCG00000023151	GRIN2C
ENSG00000105464	GRIN2D	ENSSSCG00000003133	GRIN2D
ENSG00000198785	GRIN3A	ENSSSCG00000005400	GRIN3A
ENSG00000116032	GRIN3B	ENSSSCG00000029635	GRIN3B
ENSG00000178719	GRINA	ENSSSCG00000032796	GRINA
ENSG00000155974	GRIP1	ENSSSCG00000000478	GRIP1
ENSG00000144596	GRIP2	ENSSSCG00000011599	GRIP2
ENSG00000068400	GRIPAP1	ENSSSCG00000021106	GRIPAP1
ENSG00000185974	GRK1	ENSSSCG00000009562	GRK1
ENSG00000173020	GRK2	ENSSSCG00000012918	GRK2
ENSG00000100077	GRK3	ENSSSCG00000009956	GRK3
ENSG00000125388	GRK4	ENSSSCG00000008694	GRK4
ENSG00000198873	GRK5	ENSSSCG00000010683	GRK5
ENSG00000198055	GRK6	ENSSSCG00000035028	GRK6
ENSG00000114124	GRK7	ENSSSCG00000011675	GRK7
ENSG00000152822	GRM1	ENSSSCG00000004119	GRM1
ENSG00000164082	GRM2	ENSSSCG00000011423	GRM2
ENSG00000198822	GRM3	ENSSSCG00000015395	GRM3
ENSG00000124493	GRM4	ENSSSCG00000001523	GRM4
ENSG00000168959	GRM5	ENSSSCG00000029865	GRM5
ENSG00000113262	GRM6	ENSSSCG00000014027	GRM6
ENSG00000196277	GRM7	ENSSSCG00000023891	GRM7
ENSG00000179603	GRM8	ENSSSCG00000022865	GRM8
ENSG00000030582	GRN	ENSSSCG00000017355	GRN
ENSG00000134443	GRP	ENSSSCG00000037300	GRP
ENSG00000109519	GRPEL1	ENSSSCG00000037445	ENSSSCG00000037445
ENSG00000164284	GRPEL2	ENSSSCG00000014432	GRPEL2
ENSG00000126010	GRPR	ENSSSCG00000012144	GRPR
ENSG00000132463	GRSF1	ENSSSCG00000008940	GRSF1
ENSG00000139835	GRTP1	ENSSSCG00000009554	GRTP1
ENSG00000105447	GRWD1	ENSSSCG00000003134	GRWD1
ENSG00000215203	GRXCR1	ENSSSCG00000008804	GRXCR1
ENSG00000204928	GRXCR2	ENSSSCG00000040306	GRXCR2
ENSG00000186088	GSAP	ENSSSCG00000036113	GSAP
ENSG00000133937	GSC	ENSSSCG00000002490	GSC
ENSG00000063515	GSC2	ENSSSCG00000062065	GSC2
ENSG00000167914	GSDMA	ENSSSCG00000017490	GSDMA
ENSG00000073605	GSDMB	ENSSSCG00000021018	GSDMB
ENSG00000147697	GSDMC	ENSSSCG00000005962	ENSSSCG00000005962
ENSG00000104518	GSDMD	ENSSSCG00000006955	GSDMD
ENSG00000105928	GSDME	ENSSSCG00000016716	GSDME
ENSG00000131149	GSE1	ENSSSCG00000002664	GSE1
ENSG00000111305	GSG1	ENSSSCG00000039316	GSG1
ENSG00000169181	GSG1L	ENSSSCG00000022785	GSG1L
ENSG00000214978	GSG1L2	ENSSSCG00000043177	GSG1L2
ENSG00000105723	GSK3A	ENSSSCG00000003035	GSK3A
ENSG00000082701	GSK3B	ENSSSCG00000011889	GSK3B
ENSG00000100744	GSKIP	ENSSSCG00000032134	GSKIP
ENSG00000148180	GSN	ENSSSCG00000037508	GSN
ENSG00000103342	GSPT1	ENSSSCG00000021118	GSPT1
ENSG00000189369	GSPT2	ENSSSCG00000012317	GSPT2
ENSG00000104687	GSR	ENSSSCG00000015844	GSR
ENSG00000100983	GSS	ENSSSCG00000007287	GSS
ENSG00000170899	GSTA4	ENSSSCG00000002627	GSTA4
ENSG00000138780	GSTCD	ENSSSCG00000023548	GSTCD
ENSG00000197448	GSTK1	ENSSSCG00000035615	GSTK1
ENSG00000134202	GSTM3	ENSSSCG00000006821	GSTM3
ENSG00000168765	GSTM4	ENSSSCG00000011944	ENSSSCG00000011944
ENSG00000148834	GSTO1	ENSSSCG00000022351	GSTO1
ENSG00000065621	GSTO2	ENSSSCG00000030271	GSTO2
ENSG00000276950	GSTT4	ENSSSCG00000010065	GSTT4
ENSG00000100577	GSTZ1	ENSSSCG00000002396	GSTZ1
ENSG00000169840	GSX1	ENSSSCG00000009313	GSX1
ENSG00000180613	GSX2	ENSSSCG00000008840	GSX2
ENSG00000121964	GTDC1	ENSSSCG00000015670	GTDC1
ENSG00000165417	GTF2A1	ENSSSCG00000002411	GTF2A1
ENSG00000242441	GTF2A1L	ENSSSCG00000033106	GTF2A1L
ENSG00000140307	GTF2A2	ENSSSCG00000039768	ENSSSCG00000039768
ENSG00000137947	GTF2B	ENSSSCG00000006926	GTF2B
ENSG00000153767	GTF2E1	ENSSSCG00000063377	GTF2E1
ENSG00000197265	GTF2E2	ENSSSCG00000015845	GTF2E2
ENSG00000125651	GTF2F1	ENSSSCG00000013539	GTF2F1
ENSG00000188342	GTF2F2	ENSSSCG00000034156	GTF2F2
ENSG00000110768	GTF2H1	ENSSSCG00000013367	GTF2H1
ENSG00000145736	GTF2H2	ENSSSCG00000028786	ENSSSCG00000028786
ENSG00000183474	GTF2H2C	ENSSSCG00000028786	ENSSSCG00000028786
ENSG00000111358	GTF2H3	ENSSSCG00000009769	GTF2H3
ENSG00000213780	GTF2H4	ENSSSCG00000061414	GTF2H4
ENSG00000272047	GTF2H5	ENSSSCG00000024019	GTF2H5
ENSG00000263001	GTF2I	ENSSSCG00000007721	GTF2I
ENSG00000006704	GTF2IRD1	ENSSSCG00000007720	GTF2IRD1
ENSG00000196275	GTF2IRD2	ENSSSCG00000028635	ENSSSCG00000028635
ENSG00000174428	GTF2IRD2B	ENSSSCG00000028635	ENSSSCG00000028635
ENSG00000122034	GTF3A	ENSSSCG00000009305	GTF3A
ENSG00000077235	GTF3C1	ENSSSCG00000007815	GTF3C1
ENSG00000115207	GTF3C2	ENSSSCG00000032798	GTF3C2
ENSG00000119041	GTF3C3	ENSSSCG00000016070	GTF3C3
ENSG00000125484	GTF3C4	ENSSSCG00000005731	GTF3C4
ENSG00000155115	GTF3C6	ENSSSCG00000004393	GTF3C6
ENSG00000100226	GTPBP1	ENSSSCG00000000095	GTPBP1
ENSG00000105793	GTPBP10	ENSSSCG00000015305	GTPBP10
ENSG00000172432	GTPBP2	ENSSSCG00000001689	GTPBP2
ENSG00000130299	GTPBP3	ENSSSCG00000038440	GTPBP3
ENSG00000107937	GTPBP4	ENSSSCG00000028602	GTPBP4
ENSG00000178605	GTPBP6	ENSSSCG00000033858	ENSSSCG00000033858
ENSG00000163607	GTPBP8	ENSSSCG00000036952	GTPBP8
ENSG00000075218	GTSE1	ENSSSCG00000000002	GTSE1
ENSG00000170627	GTSF1	ENSSSCG00000026333	GTSF1
ENSG00000124196	GTSF1L	ENSSSCG00000007367	GTSF1L
ENSG00000048545	GUCA1A	ENSSSCG00000001636	GUCA1A
ENSG00000287363	GUCA1ANB	ENSSSCG00000059449	GUCA1ANB
ENSG00000112599	GUCA1B	ENSSSCG00000001637	GUCA1B
ENSG00000197273	GUCA2A	ENSSSCG00000055523	GUCA2A
ENSG00000044012	GUCA2B	ENSSSCG00000003970	GUCA2B
ENSG00000138867	GUCD1	ENSSSCG00000010059	GUCD1
ENSG00000164116	GUCY1A1	ENSSSCG00000008866	GUCY1A1
ENSG00000152402	GUCY1A2	ENSSSCG00000024613	GUCY1A2
ENSG00000061918	GUCY1B1	ENSSSCG00000008870	GUCY1B1
ENSG00000070019	GUCY2C	ENSSSCG00000026724	GUCY2C
ENSG00000132518	GUCY2D	ENSSSCG00000025345	GUCY2D
ENSG00000101890	GUCY2F	ENSSSCG00000044055	ENSSSCG00000044055
ENSG00000151806	GUF1	ENSSSCG00000008807	GUF1
ENSG00000143774	GUK1	ENSSSCG00000013990	ENSSSCG00000013990
ENSG00000144366	GULP1	ENSSSCG00000016033	GULP1
ENSG00000169919	GUSB	ENSSSCG00000007739	GUSB
ENSG00000179240	GVQW3	ENSSSCG00000062483	GVQW3
ENSG00000151233	GXYLT1	ENSSSCG00000031701	GXYLT1
ENSG00000172986	GXYLT2	ENSSSCG00000011519	GXYLT2
ENSG00000163754	GYG1	ENSSSCG00000011698	GYG1
ENSG00000056998	GYG2	ENSSSCG00000038044	GYG2
ENSG00000170180	GYPA	ENSSSCG00000009046	ENSSSCG00000009046
ENSG00000250361	GYPB	ENSSSCG00000009046	ENSSSCG00000009046
ENSG00000136732	GYPC	ENSSSCG00000040701	GYPC
ENSG00000197465	GYPE	ENSSSCG00000009046	ENSSSCG00000009046
ENSG00000104812	GYS1	ENSSSCG00000003154	GYS1
ENSG00000111713	GYS2	ENSSSCG00000000577	GYS2
ENSG00000125812	GZF1	ENSSSCG00000007117	GZF1
ENSG00000145649	GZMA	ENSSSCG00000016903	GZMA
ENSG00000100453	GZMB	ENSSSCG00000059880	GZMB
ENSG00000100450	GZMH	ENSSSCG00000001978	GZMH
ENSG00000113088	GZMK	ENSSSCG00000016901	GZMK
ENSG00000197540	GZMM	ENSSSCG00000032810	GZMM
ENSG00000189060	H1-0	ENSSSCG00000039348	H1-0
ENSG00000184897	H1-10	ENSSSCG00000061599	H1-10
ENSG00000124575	H1-3	ENSSSCG00000001137	H1-3
ENSG00000187475	H1-6	ENSSSCG00000056761	H1-6
ENSG00000187166	H1-7	ENSSSCG00000000820	H1-7
ENSG00000178804	H1-8	ENSSSCG00000011591	H1-8
ENSG00000274183	H2AB1	ENSSSCG00000057758	ENSSSCG00000057758
ENSG00000277858	H2AB2	ENSSSCG00000057758	ENSSSCG00000057758
ENSG00000277745	H2AB3	ENSSSCG00000057758	ENSSSCG00000057758
ENSG00000164508	H2AC1	ENSSSCG00000041660	H2AC1
ENSG00000274997	H2AC12	ENSSSCG00000047716	H2AC12
ENSG00000196747	H2AC13	ENSSSCG00000052435	ENSSSCG00000052435
ENSG00000275221	H2AC15	ENSSSCG00000033451	ENSSSCG00000033451
ENSG00000276903	H2AC16	ENSSSCG00000057847	ENSSSCG00000057847
ENSG00000278677	H2AC17	ENSSSCG00000053139	ENSSSCG00000053139
ENSG00000288825	H2AC18	ENSSSCG00000057447	ENSSSCG00000057447
ENSG00000288859	H2AC19	ENSSSCG00000057512	H2AC19
ENSG00000184260	H2AC20	ENSSSCG00000034598	H2AC20
ENSG00000184270	H2AC21	ENSSSCG00000063420	H2AC21
ENSG00000181218	H2AC25	ENSSSCG00000047900	H2AC25
ENSG00000278463	H2AC4	ENSSSCG00000054693	H2AC4
ENSG00000180573	H2AC6	ENSSSCG00000053280	H2AC6
ENSG00000196866	H2AC7	ENSSSCG00000032609	ENSSSCG00000032609
ENSG00000246705	H2AJ	ENSSSCG00000039307	H2AJ
ENSG00000249467	H2AL1Q	ENSSSCG00000056304	ENSSSCG00000056304
ENSG00000229674	H2AL3	ENSSSCG00000056304	ENSSSCG00000056304
ENSG00000188486	H2AX	ENSSSCG00000042208	H2AX
ENSG00000105968	H2AZ2	ENSSSCG00000016738	H2AZ2
ENSG00000146047	H2BC1	ENSSSCG00000063423	H2BC1
ENSG00000124635	H2BC11	ENSSSCG00000054132	H2BC11
ENSG00000234289	H2BC12L	ENSSSCG00000056180	ENSSSCG00000056180
ENSG00000203814	H2BC18	ENSSSCG00000062160	H2BC18
ENSG00000184678	H2BC21	ENSSSCG00000055629	H2BC21
ENSG00000196890	H2BC26	ENSSSCG00000061158	H2BC26
ENSG00000158373	H2BC5	ENSSSCG00000021411	HIST1H2BD
ENSG00000274290	H2BC6	ENSSSCG00000055820	ENSSSCG00000055820
ENSG00000285480	H2BK1	ENSSSCG00000049336	H2BK1
ENSG00000163041	H3-3A	ENSSSCG00000017202	ENSSSCG00000017202
ENSG00000132475	H3-3B	ENSSSCG00000008855	ENSSSCG00000008855
ENSG00000197153	H3C12	ENSSSCG00000052704	ENSSSCG00000052704
ENSG00000183598	H3C13	ENSSSCG00000063270	ENSSSCG00000063270
ENSG00000203811	H3C14	ENSSSCG00000053902	ENSSSCG00000053902
ENSG00000286522	H3C2	ENSSSCG00000053072	ENSSSCG00000053072
ENSG00000277775	H3C7	ENSSSCG00000053072	ENSSSCG00000053072
ENSG00000273983	H3C8	ENSSSCG00000052704	ENSSSCG00000052704
ENSG00000158406	H4C8	ENSSSCG00000059526	ENSSSCG00000059526
ENSG00000049239	H6PD	ENSSSCG00000034502	H6PD
ENSG00000162882	HAAO	ENSSSCG00000038660	HAAO
ENSG00000148702	HABP2	ENSSSCG00000010639	HABP2
ENSG00000130956	HABP4	ENSSSCG00000035956	HABP4
ENSG00000165996	HACD1	ENSSSCG00000038007	HACD1
ENSG00000206527	HACD2	ENSSSCG00000034786	HACD2
ENSG00000074696	HACD3	ENSSSCG00000004935	HACD3
ENSG00000188921	HACD4	ENSSSCG00000005164	HACD4
ENSG00000085382	HACE1	ENSSSCG00000004364	HACE1
ENSG00000131373	HACL1	ENSSSCG00000011192	HACL1
ENSG00000138796	HADH	ENSSSCG00000009150	HADH
ENSG00000084754	HADHA	ENSSSCG00000008571	HADHA
ENSG00000138029	HADHB	ENSSSCG00000008569	HADHB
