human.gene.stable.ID	human.gene.name	pig.gene.stable.ID	pig.gene.name	Last common ancestor with Pig
ENSG00000187240	DYNC2H1	ENSSSCG00000033937	DYNC2H1	Eutheria
ENSG00000126870	DYNC2I1	ENSSSCG00000038486	DYNC2I1	Boreoeutheria
ENSG00000119333	DYNC2I2	ENSSSCG00000005655	DYNC2I2	Boreoeutheria
ENSG00000138036	DYNC2LI1	ENSSSCG00000038383	DYNC2LI1	Boreoeutheria
ENSG00000088986	DYNLL1	ENSSSCG00000009904	DYNLL1	Eutheria
ENSG00000264364	DYNLL2	ENSSSCG00000020962	DYNLL2	Boreoeutheria
ENSG00000125971	DYNLRB1	ENSSSCG00000037510	ENSSSCG00000037510	Eutheria
ENSG00000168589	DYNLRB2	ENSSSCG00000031421	DYNLRB2	Eutheria
ENSG00000146425	DYNLT1	ENSSSCG00000033107	DYNLT1	Amniota
ENSG00000184786	DYNLT2	ENSSSCG00000004009	DYNLT2	Boreoeutheria
ENSG00000213123	DYNLT2B	ENSSSCG00000056643	DYNLT2B	Boreoeutheria
ENSG00000165169	DYNLT3	ENSSSCG00000028908	DYNLT3	Boreoeutheria
ENSG00000188396	DYNLT4	ENSSSCG00000037270	DYNLT4	Boreoeutheria
ENSG00000152760	DYNLT5	ENSSSCG00000031352	DYNLT5	Boreoeutheria
ENSG00000157540	DYRK1A	ENSSSCG00000030480	DYRK1A	Boreoeutheria
ENSG00000105204	DYRK1B	ENSSSCG00000027197	DYRK1B	Boreoeutheria
ENSG00000127334	DYRK2	ENSSSCG00000000958	DYRK2	Boreoeutheria
ENSG00000143479	DYRK3	ENSSSCG00000015649	DYRK3	Boreoeutheria
ENSG00000010219	DYRK4	ENSSSCG00000000721	DYRK4	Boreoeutheria
ENSG00000135636	DYSF	ENSSSCG00000008312	DYSF	Boreoeutheria
ENSG00000232125	DYTN	ENSSSCG00000035158	DYTN	Boreoeutheria
ENSG00000089091	DZANK1	ENSSSCG00000007094	DZANK1	Boreoeutheria
ENSG00000134874	DZIP1	ENSSSCG00000009501	DZIP1	Boreoeutheria
ENSG00000158163	DZIP1L	ENSSSCG00000027467	DZIP1L	Eutheria
ENSG00000198919	DZIP3	ENSSSCG00000011940	DZIP3	Boreoeutheria
ENSG00000101412	E2F1	ENSSSCG00000007268	E2F1	Boreoeutheria
ENSG00000007968	E2F2	ENSSSCG00000032710	E2F2	Eutheria
ENSG00000112242	E2F3	ENSSSCG00000040178	E2F3	Euteleostomi
ENSG00000205250	E2F4	ENSSSCG00000002787	E2F4	Eutheria
ENSG00000133740	E2F5	ENSSSCG00000006145	E2F5	Boreoeutheria
ENSG00000169016	E2F6	ENSSSCG00000026161	E2F6	Eutheria
ENSG00000165891	E2F7	ENSSSCG00000000950	E2F7	Boreoeutheria
ENSG00000129173	E2F8	ENSSSCG00000013352	E2F8	Boreoeutheria
ENSG00000167967	E4F1	ENSSSCG00000008047	E4F1	Boreoeutheria
ENSG00000144597	EAF1	ENSSSCG00000026622	EAF1	Eutheria
ENSG00000145088	EAF2	ENSSSCG00000011880	EAF2	Boreoeutheria
ENSG00000129518	EAPP	ENSSSCG00000001960	EAPP	Boreoeutheria
ENSG00000103356	EARS2	ENSSSCG00000010797	EARS2	Boreoeutheria
ENSG00000147654	EBAG9	ENSSSCG00000006024	EBAG9	Boreoeutheria
ENSG00000164330	EBF1	ENSSSCG00000017046	EBF1	Eutheria
ENSG00000221818	EBF2	ENSSSCG00000009655	EBF2	Eutheria
ENSG00000108001	EBF3	ENSSSCG00000010757	EBF3	Boreoeutheria
ENSG00000088881	EBF4	ENSSSCG00000007171	EBF4	Boreoeutheria
ENSG00000105246	EBI3	ENSSSCG00000013498	EBI3	Boreoeutheria
ENSG00000117395	EBNA1BP2	ENSSSCG00000030177	EBNA1BP2	Boreoeutheria
ENSG00000147155	EBP	ENSSSCG00000032768	EBP	Eutheria
ENSG00000123179	EBPL	ENSSSCG00000009393	EBPL	Boreoeutheria
ENSG00000122882	ECD	ENSSSCG00000010295	ECD	Boreoeutheria
ENSG00000117298	ECE1	ENSSSCG00000003513	ECE1	Eutheria
ENSG00000145194	ECE2	ENSSSCG00000052048	ECE2	Boreoeutheria
ENSG00000171551	ECEL1	ENSSSCG00000016285	ECEL1	Boreoeutheria
ENSG00000104823	ECH1	ENSSSCG00000028943	ECH1	Eutheria
ENSG00000093144	ECHDC1	ENSSSCG00000004216	ECHDC1	Boreoeutheria
ENSG00000121310	ECHDC2	ENSSSCG00000003854	ECHDC2	Boreoeutheria
ENSG00000134463	ECHDC3	ENSSSCG00000011119	ECHDC3	Boreoeutheria
ENSG00000127884	ECHS1	ENSSSCG00000038086	ECHS1	Boreoeutheria
ENSG00000167969	ECI1	ENSSSCG00000052991	ECI1	Eutheria
ENSG00000198721	ECI2	ENSSSCG00000001000	ECI2	Boreoeutheria
ENSG00000143369	ECM1	ENSSSCG00000029230	ECM1	Boreoeutheria
ENSG00000106823	ECM2	ENSSSCG00000028549	ECM2	Boreoeutheria
ENSG00000136813	ECPAS	ENSSSCG00000005459	ECPAS	Boreoeutheria
ENSG00000119147	ECRG4	ENSSSCG00000037106	ECRG4	Boreoeutheria
ENSG00000249751	ECSCR	ENSSSCG00000014351	ECSCR	Boreoeutheria
ENSG00000130159	ECSIT	ENSSSCG00000013615	ECSIT	Boreoeutheria
ENSG00000114346	ECT2	ENSSSCG00000035746	ECT2	Boreoeutheria
ENSG00000203734	ECT2L	ENSSSCG00000004147	ECT2L	Boreoeutheria
ENSG00000158813	EDA	ENSSSCG00000021647	EDA	Boreoeutheria
ENSG00000135960	EDAR	ENSSSCG00000008134	EDAR	Boreoeutheria
ENSG00000186197	EDARADD	ENSSSCG00000025986	EDARADD	Boreoeutheria
ENSG00000179151	EDC3	ENSSSCG00000001903	EDC3	Boreoeutheria
ENSG00000038358	EDC4	ENSSSCG00000002771	EDC4	Boreoeutheria
ENSG00000267710	EDDM13	ENSSSCG00000049238	EDDM13	Boreoeutheria
ENSG00000134109	EDEM1	ENSSSCG00000034197	EDEM1	Boreoeutheria
ENSG00000088298	EDEM2	ENSSSCG00000007291	EDEM2	Boreoeutheria
ENSG00000116406	EDEM3	ENSSSCG00000015566	EDEM3	Boreoeutheria
ENSG00000107223	EDF1	ENSSSCG00000038203	EDF1	Boreoeutheria
ENSG00000164176	EDIL3	ENSSSCG00000026780	EDIL3	Boreoeutheria
ENSG00000078401	EDN1	ENSSSCG00000035598	EDN1	Eutheria
ENSG00000127129	EDN2	ENSSSCG00000037856	EDN2	Boreoeutheria
ENSG00000124205	EDN3	ENSSSCG00000007527	ENSSSCG00000007527	Boreoeutheria
ENSG00000151617	EDNRA	ENSSSCG00000009031	EDNRA	Boreoeutheria
ENSG00000136160	EDNRB	ENSSSCG00000009477	EDNRB	Boreoeutheria
ENSG00000107938	EDRF1	ENSSSCG00000010741	EDRF1	Boreoeutheria
ENSG00000102189	EEA1	ENSSSCG00000044340	EEA1	Boreoeutheria
ENSG00000074266	EED	ENSSSCG00000014915	EED	Boreoeutheria
ENSG00000101210	EEF1A2	ENSSSCG00000040401	EEF1A2	Boreoeutheria
ENSG00000150456	EEF1AKMT1	ENSSSCG00000059376	EEF1AKMT1	Eutheria
ENSG00000203791	EEF1AKMT2	ENSSSCG00000056519	EEF1AKMT2	Boreoeutheria
ENSG00000123427	EEF1AKMT3	ENSSSCG00000037619	EEF1AKMT3	Eutheria
ENSG00000284753	EEF1AKMT4	ENSSSCG00000054583	EEF1AKMT4	Boreoeutheria
ENSG00000104529	EEF1D	ENSSSCG00000006954	EEF1D	Eutheria
ENSG00000124802	EEF1E1	ENSSSCG00000036257	EEF1E1	Eutheria
ENSG00000167658	EEF2	ENSSSCG00000025675	EEF2	Mammalia
ENSG00000103319	EEF2K	ENSSSCG00000007839	EEF2K	Boreoeutheria
ENSG00000132394	EEFSEC	ENSSSCG00000011619	EEFSEC	Eutheria
ENSG00000167106	EEIG1	ENSSSCG00000005631	EEIG1	Boreoeutheria
ENSG00000162636	EEIG2	ENSSSCG00000006850	EEIG2	Boreoeutheria
ENSG00000122547	EEPD1	ENSSSCG00000039703	EEPD1	Boreoeutheria
ENSG00000185055	EFCAB10	ENSSSCG00000054021	EFCAB10	Eutheria
ENSG00000140025	EFCAB11	ENSSSCG00000002430	EFCAB11	Boreoeutheria
ENSG00000172771	EFCAB12	ENSSSCG00000011587	EFCAB12	Boreoeutheria
ENSG00000178852	EFCAB13	ENSSSCG00000049121	EFCAB13	Boreoeutheria
ENSG00000159658	EFCAB14	ENSSSCG00000003895	EFCAB14	Boreoeutheria
ENSG00000203666	EFCAB2	ENSSSCG00000010878	EFCAB2	Boreoeutheria
ENSG00000172421	EFCAB3	ENSSSCG00000017304	EFCAB3	Eutheria
ENSG00000176927	EFCAB5	ENSSSCG00000017794	EFCAB5	Eutheria
ENSG00000186976	EFCAB6	ENSSSCG00000000028	ENSSSCG00000000028	Theria
ENSG00000203965	EFCAB7	ENSSSCG00000003812	EFCAB7	Boreoeutheria
ENSG00000214360	EFCAB9	ENSSSCG00000016995	EFCAB9	Boreoeutheria
ENSG00000115380	EFEMP1	ENSSSCG00000008397	EFEMP1	Boreoeutheria
ENSG00000172638	EFEMP2	ENSSSCG00000012971	EFEMP2	Eutheria
ENSG00000163576	EFHB	ENSSSCG00000011205	EFHB	Boreoeutheria
ENSG00000096093	EFHC1	ENSSSCG00000002620	EFHC1	Boreoeutheria
ENSG00000183690	EFHC2	ENSSSCG00000021846	EFHC2	Boreoeutheria
ENSG00000115468	EFHD1	ENSSSCG00000016290	EFHD1	Boreoeutheria
ENSG00000142634	EFHD2	ENSSSCG00000003458	EFHD2	Boreoeutheria
ENSG00000140598	EFL1	ENSSSCG00000001792	EFL1	Eutheria
ENSG00000169242	EFNA1	ENSSSCG00000006530	EFNA1	Boreoeutheria
ENSG00000099617	EFNA2	ENSSSCG00000038701	EFNA2	Boreoeutheria
ENSG00000143590	EFNA3	ENSSSCG00000006531	EFNA3	Eutheria
ENSG00000243364	EFNA4	ENSSSCG00000036831	EFNA4	Boreoeutheria
ENSG00000184349	EFNA5	ENSSSCG00000036520	EFNA5	Eutheria
ENSG00000090776	EFNB1	ENSSSCG00000032728	EFNB1	Boreoeutheria
ENSG00000125266	EFNB2	ENSSSCG00000009535	EFNB2	Boreoeutheria
ENSG00000108947	EFNB3	ENSSSCG00000017948	EFNB3	Boreoeutheria
ENSG00000132294	EFR3A	ENSSSCG00000005955	EFR3A	Eutheria
ENSG00000084710	EFR3B	ENSSSCG00000022933	EFR3B	Boreoeutheria
ENSG00000100842	EFS	ENSSSCG00000002026	EFS	Eutheria
ENSG00000108883	EFTUD2	ENSSSCG00000017346	EFTUD2	Boreoeutheria
ENSG00000138798	EGF	ENSSSCG00000009134	EGF	Boreoeutheria
ENSG00000198759	EGFL6	ENSSSCG00000012121	EGFL6	Boreoeutheria
ENSG00000172889	EGFL7	ENSSSCG00000005828	EGFL7	Boreoeutheria
ENSG00000241404	EGFL8	ENSSSCG00000001434	EGFL8	Boreoeutheria
ENSG00000164318	EGFLAM	ENSSSCG00000016848	EGFLAM	Boreoeutheria
ENSG00000146648	EGFR	ENSSSCG00000022126	EGFR	Boreoeutheria
ENSG00000135766	EGLN1	ENSSSCG00000010172	EGLN1	Boreoeutheria
ENSG00000269858	EGLN2	ENSSSCG00000002995	ENSSSCG00000002995	Boreoeutheria
ENSG00000129521	EGLN3	ENSSSCG00000001963	EGLN3	Boreoeutheria
ENSG00000120738	EGR1	ENSSSCG00000014336	EGR1	Boreoeutheria
ENSG00000122877	EGR2	ENSSSCG00000010224	EGR2	Boreoeutheria
ENSG00000179388	EGR3	ENSSSCG00000009630	EGR3	Boreoeutheria
ENSG00000135625	EGR4	ENSSSCG00000060151	EGR4	Boreoeutheria
ENSG00000115504	EHBP1	ENSSSCG00000008372	EHBP1	Boreoeutheria
ENSG00000173442	EHBP1L1	ENSSSCG00000012988	EHBP1L1	Eutheria
ENSG00000110047	EHD1	ENSSSCG00000013017	EHD1	Eutheria
ENSG00000024422	EHD2	ENSSSCG00000023371	EHD2	Theria
ENSG00000013016	EHD3	ENSSSCG00000035987	EHD3	Boreoeutheria
ENSG00000103966	EHD4	ENSSSCG00000020666	EHD4	Eutheria
ENSG00000135373	EHF	ENSSSCG00000013300	EHF	Eutheria
ENSG00000113790	EHHADH	ENSSSCG00000040296	EHHADH	Boreoeutheria
ENSG00000181090	EHMT1	ENSSSCG00000038437	EHMT1	Boreoeutheria
ENSG00000204371	EHMT2	ENSSSCG00000001420	EHMT2	Boreoeutheria
ENSG00000149547	EI24	ENSSSCG00000015213	EI24	Amniota
ENSG00000176396	EID2	ENSSSCG00000024773	EID2	Boreoeutheria
ENSG00000173812	EIF1	ENSSSCG00000017430	EIF1	Eutheria
ENSG00000175376	EIF1AD	ENSSSCG00000027334	EIF1AD	Boreoeutheria
ENSG00000114784	EIF1B	ENSSSCG00000011270	EIF1B	Euteleostomi
ENSG00000144895	EIF2A	ENSSSCG00000011710	EIF2A	Boreoeutheria
ENSG00000086232	EIF2AK1	ENSSSCG00000007592	EIF2AK1	Boreoeutheria
ENSG00000055332	EIF2AK2	ENSSSCG00000008496	EIF2AK2	Boreoeutheria
ENSG00000172071	EIF2AK3	ENSSSCG00000008208	EIF2AK3	Boreoeutheria
ENSG00000128829	EIF2AK4	ENSSSCG00000039061	EIF2AK4	Boreoeutheria
ENSG00000119718	EIF2B2	ENSSSCG00000002377	EIF2B2	Boreoeutheria
ENSG00000070785	EIF2B3	ENSSSCG00000029808	EIF2B3	Boreoeutheria
ENSG00000115211	EIF2B4	ENSSSCG00000023140	EIF2B4	Boreoeutheria
ENSG00000145191	EIF2B5	ENSSSCG00000011783	EIF2B5	Boreoeutheria
ENSG00000143486	EIF2D	ENSSSCG00000015648	EIF2D	Boreoeutheria
ENSG00000134001	EIF2S1	ENSSSCG00000033295	EIF2S1	Eutheria
ENSG00000125977	EIF2S2	ENSSSCG00000026617	EIF2S2	Theria
ENSG00000180574	EIF2S3B	ENSSSCG00000000883	ENSSSCG00000000883	Boreoeutheria
ENSG00000107581	EIF3A	ENSSSCG00000010679	EIF3A	Boreoeutheria
ENSG00000106263	EIF3B	ENSSSCG00000039390	EIF3B	Eutheria
ENSG00000100353	EIF3D	ENSSSCG00000000141	EIF3D	Eutheria
ENSG00000104408	EIF3E	ENSSSCG00000006033	EIF3E	Boreoeutheria
ENSG00000175390	EIF3F	ENSSSCG00000039647	EIF3F	Eutheria
ENSG00000130811	EIF3G	ENSSSCG00000013661	EIF3G	Eutheria
ENSG00000147677	EIF3H	ENSSSCG00000006016	EIF3H	Eutheria
ENSG00000104131	EIF3J	ENSSSCG00000004691	EIF3J	Boreoeutheria
ENSG00000178982	EIF3K	ENSSSCG00000002963	ENSSSCG00000002963	Amniota
ENSG00000100129	EIF3L	ENSSSCG00000000119	EIF3L	Eutheria
ENSG00000149100	EIF3M	ENSSSCG00000013315	EIF3M	Eutheria
ENSG00000161960	EIF4A1	ENSSSCG00000017957	EIF4A1	Boreoeutheria
ENSG00000156976	EIF4A2	ENSSSCG00000011803	EIF4A2	Eutheria
ENSG00000141543	EIF4A3	ENSSSCG00000017155	EIF4A3	Mammalia
ENSG00000063046	EIF4B	ENSSSCG00000032028	EIF4B	Boreoeutheria
ENSG00000151247	EIF4E	ENSSSCG00000028420	EIF4E	Eutheria
ENSG00000175766	EIF4E1B	ENSSSCG00000014052	EIF4E1B	Boreoeutheria
ENSG00000135930	EIF4E2	ENSSSCG00000038466	EIF4E2	Theria
ENSG00000163412	EIF4E3	ENSSSCG00000011516	EIF4E3	Boreoeutheria
ENSG00000187840	EIF4EBP1	ENSSSCG00000022301	EIF4EBP1	Boreoeutheria
ENSG00000148730	EIF4EBP2	ENSSSCG00000034444	EIF4EBP2	Boreoeutheria
ENSG00000243056	EIF4EBP3	ENSSSCG00000059551	EIF4EBP3	Boreoeutheria
ENSG00000184708	EIF4ENIF1	ENSSSCG00000010030	EIF4ENIF1	Boreoeutheria
ENSG00000114867	EIF4G1	ENSSSCG00000030255	EIF4G1	Eutheria
ENSG00000110321	EIF4G2	ENSSSCG00000013405	EIF4G2	Boreoeutheria
ENSG00000075151	EIF4G3	ENSSSCG00000003512	EIF4G3	Boreoeutheria
ENSG00000106682	EIF4H	ENSSSCG00000025966	EIF4H	Boreoeutheria
ENSG00000100664	EIF5	ENSSSCG00000034709	EIF5	Eutheria
ENSG00000163577	EIF5A2	ENSSSCG00000040946	EIF5A2	Boreoeutheria
ENSG00000158417	EIF5B	ENSSSCG00000008180	EIF5B	Boreoeutheria
ENSG00000242372	EIF6	ENSSSCG00000022864	EIF6	Boreoeutheria
ENSG00000032389	EIPR1	ENSSSCG00000028755	EIPR1	Boreoeutheria
ENSG00000141642	ELAC1	ENSSSCG00000024479	ELAC1	Boreoeutheria
ENSG00000006744	ELAC2	ENSSSCG00000028465	ELAC2	Eutheria
ENSG00000197561	ELANE	ENSSSCG00000029130	ELANE	Boreoeutheria
ENSG00000116299	ELAPOR1	ENSSSCG00000006836	ELAPOR1	Boreoeutheria
ENSG00000164659	ELAPOR2	ENSSSCG00000015394	ELAPOR2	Boreoeutheria
ENSG00000066044	ELAVL1	ENSSSCG00000013592	ELAVL1	Boreoeutheria
ENSG00000107105	ELAVL2	ENSSSCG00000005130	ELAVL2	Boreoeutheria
ENSG00000196361	ELAVL3	ENSSSCG00000013617	ELAVL3	Boreoeutheria
ENSG00000162374	ELAVL4	ENSSSCG00000037291	ELAVL4	Boreoeutheria
ENSG00000120690	ELF1	ENSSSCG00000009440	ELF1	Boreoeutheria
ENSG00000109381	ELF2	ENSSSCG00000029920	ELF2	Eutheria
ENSG00000163435	ELF3	ENSSSCG00000010922	ELF3	Eutheria
ENSG00000102034	ELF4	ENSSSCG00000012656	ELF4	Boreoeutheria
ENSG00000135374	ELF5	ENSSSCG00000013301	ELF5	Eutheria
ENSG00000225968	ELFN1	ENSSSCG00000030485	ELFN1	Boreoeutheria
ENSG00000166897	ELFN2	ENSSSCG00000000131	ELFN2	Boreoeutheria
ENSG00000126767	ELK1	ENSSSCG00000055891	ELK1	Boreoeutheria
ENSG00000111145	ELK3	ENSSSCG00000023803	ELK3	Boreoeutheria
ENSG00000158711	ELK4	ENSSSCG00000025182	ELK4	Boreoeutheria
ENSG00000105656	ELL	ENSSSCG00000040181	ELL	Boreoeutheria
ENSG00000118985	ELL2	ENSSSCG00000014168	ELL2	Eutheria
ENSG00000128886	ELL3	ENSSSCG00000004699	ELL3	Boreoeutheria
ENSG00000155849	ELMO1	ENSSSCG00000058042	ELMO1	Boreoeutheria
ENSG00000062598	ELMO2	ENSSSCG00000023306	ELMO2	Eutheria
ENSG00000102890	ELMO3	ENSSSCG00000002786	ELMO3	Boreoeutheria
ENSG00000110675	ELMOD1	ENSSSCG00000015002	ELMOD1	Boreoeutheria
ENSG00000179387	ELMOD2	ENSSSCG00000009055	ELMOD2	Boreoeutheria
ENSG00000115459	ELMOD3	ENSSSCG00000008238	ELMOD3	Boreoeutheria
ENSG00000049540	ELN	ENSSSCG00000025858	ELN	Eutheria
ENSG00000011007	ELOA	ENSSSCG00000025440	ELOA	Boreoeutheria
ENSG00000154582	ELOC	ENSSSCG00000061855	ENSSSCG00000061855	Amniota
ENSG00000130165	ELOF1	ENSSSCG00000013613	ENSSSCG00000013613	Boreoeutheria
ENSG00000066322	ELOVL1	ENSSSCG00000035238	ELOVL1	Boreoeutheria
ENSG00000197977	ELOVL2	ENSSSCG00000001045	ELOVL2	Eutheria
ENSG00000119915	ELOVL3	ENSSSCG00000010577	ELOVL3	Boreoeutheria
ENSG00000118402	ELOVL4	ENSSSCG00000028080	ELOVL4	Eutheria
ENSG00000012660	ELOVL5	ENSSSCG00000024149	ELOVL5	Boreoeutheria
ENSG00000170522	ELOVL6	ENSSSCG00000036236	ELOVL6	Boreoeutheria
ENSG00000164181	ELOVL7	ENSSSCG00000035012	ELOVL7	Boreoeutheria
ENSG00000070061	ELP1	ENSSSCG00000005441	ELP1	Boreoeutheria
ENSG00000134759	ELP2	ENSSSCG00000020898	ELP2	Boreoeutheria
ENSG00000134014	ELP3	ENSSSCG00000009674	ELP3	Boreoeutheria
ENSG00000109911	ELP4	ENSSSCG00000013321	ELP4	Boreoeutheria
ENSG00000170291	ELP5	ENSSSCG00000027514	ELP5	Boreoeutheria
ENSG00000163832	ELP6	ENSSSCG00000011336	ELP6	Boreoeutheria
ENSG00000169393	ELSPBP1	ENSSSCG00000003125	ELSPBP1	Boreoeutheria
ENSG00000170571	EMB	ENSSSCG00000029484	EMB	Boreoeutheria
ENSG00000127463	EMC1	ENSSSCG00000003489	EMC1	Boreoeutheria
ENSG00000161671	EMC10	ENSSSCG00000039372	EMC10	Eutheria
ENSG00000104412	EMC2	ENSSSCG00000006032	EMC2	Eutheria
ENSG00000125037	EMC3	ENSSSCG00000011562	EMC3	Eutheria
ENSG00000128463	EMC4	ENSSSCG00000039550	EMC4	Boreoeutheria
ENSG00000127774	EMC6	ENSSSCG00000055493	EMC6	Eutheria
ENSG00000134153	EMC7	ENSSSCG00000027051	EMC7	Boreoeutheria
ENSG00000131148	EMC8	ENSSSCG00000045808	ENSSSCG00000045808	Gnathostomata
ENSG00000100908	EMC9	ENSSSCG00000002005	EMC9	Boreoeutheria
ENSG00000164035	EMCN	ENSSSCG00000038080	EMCN	Boreoeutheria
ENSG00000102119	EMD	ENSSSCG00000037777	EMD	Boreoeutheria
ENSG00000154920	EME1	ENSSSCG00000017571	EME1	Boreoeutheria
ENSG00000197774	EME2	ENSSSCG00000021467	EME2	Boreoeutheria
ENSG00000126749	EMG1	ENSSSCG00000026812	EMG1	Boreoeutheria
ENSG00000186998	EMID1	ENSSSCG00000009975	EMID1	Eutheria
ENSG00000138080	EMILIN1	ENSSSCG00000008557	EMILIN1	Boreoeutheria
ENSG00000132205	EMILIN2	ENSSSCG00000003694	EMILIN2	Boreoeutheria
ENSG00000183798	EMILIN3	ENSSSCG00000007358	EMILIN3	Boreoeutheria
ENSG00000066629	EML1	ENSSSCG00000027667	EML1	Boreoeutheria
ENSG00000125746	EML2	ENSSSCG00000038229	EML2	Boreoeutheria
ENSG00000149499	EML3	ENSSSCG00000013061	EML3	Boreoeutheria
ENSG00000143924	EML4	ENSSSCG00000008467	EML4	Boreoeutheria
ENSG00000214595	EML6	ENSSSCG00000026559	EML6	Boreoeutheria
ENSG00000134531	EMP1	ENSSSCG00000036723	EMP1	Boreoeutheria
ENSG00000213853	EMP2	ENSSSCG00000037065	EMP2	Boreoeutheria
ENSG00000142227	EMP3	ENSSSCG00000023377	EMP3	Boreoeutheria
ENSG00000158636	EMSY	ENSSSCG00000014868	EMSY	Eutheria
ENSG00000135638	EMX1	ENSSSCG00000008308	EMX1	Eutheria
ENSG00000170370	EMX2	ENSSSCG00000032558	EMX2	Boreoeutheria
ENSG00000163064	EN1	ENSSSCG00000015715	EN1	Boreoeutheria
ENSG00000164778	EN2	ENSSSCG00000035324	EN2	Boreoeutheria
ENSG00000154380	ENAH	ENSSSCG00000038646	ENAH	Boreoeutheria
ENSG00000132464	ENAM	ENSSSCG00000008938	ENAM	Boreoeutheria
ENSG00000171617	ENC1	ENSSSCG00000014072	ENC1	Boreoeutheria
ENSG00000149218	ENDOD1	ENSSSCG00000014965	ENDOD1	Eutheria
ENSG00000167136	ENDOG	ENSSSCG00000005661	ENDOG	Eutheria
ENSG00000111405	ENDOU	ENSSSCG00000033142	ENDOU	Eutheria
ENSG00000173818	ENDOV	ENSSSCG00000030277	ENDOV	Boreoeutheria
ENSG00000106991	ENG	ENSSSCG00000005625	ENG	Boreoeutheria
ENSG00000167280	ENGASE	ENSSSCG00000032411	ENGASE	Boreoeutheria
ENSG00000168913	ENHO	ENSSSCG00000027428	ENHO	Boreoeutheria
ENSG00000124074	ENKD1	ENSSSCG00000028661	ENKD1	Boreoeutheria
ENSG00000151023	ENKUR	ENSSSCG00000032929	ENKUR	Eutheria
ENSG00000074800	ENO1	ENSSSCG00000022343	ENO1	Theria
ENSG00000111674	ENO2	ENSSSCG00000028373	ENO2	Eutheria
ENSG00000108515	ENO3	ENSSSCG00000017904	ENO3	Boreoeutheria
ENSG00000188316	ENO4	ENSSSCG00000010664	ENO4	Boreoeutheria
ENSG00000145293	ENOPH1	ENSSSCG00000009246	ENOPH1	Eutheria
ENSG00000132199	ENOSF1	ENSSSCG00000027169	ENOSF1	Boreoeutheria
ENSG00000120658	ENOX1	ENSSSCG00000021818	ENOX1	Eutheria
ENSG00000165675	ENOX2	ENSSSCG00000012663	ENOX2	Boreoeutheria
ENSG00000138792	ENPEP	ENSSSCG00000009132	ENPEP	Eutheria
ENSG00000197594	ENPP1	ENSSSCG00000004193	ENPP1	Boreoeutheria
ENSG00000136960	ENPP2	ENSSSCG00000006001	ENPP2	Boreoeutheria
ENSG00000154269	ENPP3	ENSSSCG00000025992	ENPP3	Boreoeutheria
ENSG00000001561	ENPP4	ENSSSCG00000025788	ENPP4	Boreoeutheria
ENSG00000112796	ENPP5	ENSSSCG00000001715	ENPP5	Boreoeutheria
ENSG00000164303	ENPP6	ENSSSCG00000015781	ENPP6	Eutheria
ENSG00000182156	ENPP7	ENSSSCG00000017163	ENPP7	Boreoeutheria
ENSG00000143420	ENSA	ENSSSCG00000006653	ENSA	Boreoeutheria
ENSG00000176177	ENTHD1	ENSSSCG00000000081	ENTHD1	Boreoeutheria
ENSG00000138185	ENTPD1	ENSSSCG00000010497	ENTPD1	Boreoeutheria
ENSG00000054179	ENTPD2	ENSSSCG00000032303	ENTPD2	Boreoeutheria
ENSG00000168032	ENTPD3	ENSSSCG00000025783	ENTPD3	Boreoeutheria
ENSG00000197217	ENTPD4	ENSSSCG00000031871	ENTPD4	Boreoeutheria
ENSG00000187097	ENTPD5	ENSSSCG00000002355	ENTPD5	Boreoeutheria
ENSG00000197586	ENTPD6	ENSSSCG00000027070	ENTPD6	Boreoeutheria
ENSG00000198018	ENTPD7	ENSSSCG00000010540	ENTPD7	Boreoeutheria
ENSG00000188833	ENTPD8	ENSSSCG00000005852	ENTPD8	Boreoeutheria
ENSG00000165689	ENTR1	ENSSSCG00000035221	ENTR1	Boreoeutheria
ENSG00000135063	ENTREP1	ENSSSCG00000005249	ENTREP1	Boreoeutheria
ENSG00000104059	ENTREP2	ENSSSCG00000004850	ENTREP2	Boreoeutheria
ENSG00000160767	ENTREP3	ENSSSCG00000006521	ENTREP3	Boreoeutheria
ENSG00000120533	ENY2	ENSSSCG00000038444	ENY2	Boreoeutheria
ENSG00000163378	EOGT	ENSSSCG00000011504	EOGT	Boreoeutheria
ENSG00000163508	EOMES	ENSSSCG00000040057	EOMES	Boreoeutheria
ENSG00000100393	EP300	ENSSSCG00000000068	EP300	Boreoeutheria
ENSG00000183495	EP400	ENSSSCG00000028018	EP400	Boreoeutheria
ENSG00000116016	EPAS1	ENSSSCG00000008443	EPAS1	Boreoeutheria
ENSG00000159023	EPB41	ENSSSCG00000003586	EPB41	Boreoeutheria
ENSG00000088367	EPB41L1	ENSSSCG00000007314	ENSSSCG00000007314	Eutheria
ENSG00000079819	EPB41L2	ENSSSCG00000004199	EPB41L2	Eutheria
ENSG00000082397	EPB41L3	ENSSSCG00000003687	EPB41L3	Boreoeutheria
ENSG00000129595	EPB41L4A	ENSSSCG00000029860	EPB41L4A	Boreoeutheria
ENSG00000095203	EPB41L4B	ENSSSCG00000005446	EPB41L4B	Boreoeutheria
ENSG00000115109	EPB41L5	ENSSSCG00000039185	EPB41L5	Boreoeutheria
ENSG00000166947	EPB42	ENSSSCG00000004714	EPB42	Boreoeutheria
ENSG00000120616	EPC1	ENSSSCG00000011028	EPC1	Boreoeutheria
